id,name,id_movie
17594,John Goldwyn Productions,3902
72153,Wells Productions,3902
491,Summit Entertainment,77948
1224,Intrepid Pictures,77948
8083,Film Rites,77948
8084,Galavis Film,77948
8085,Picture Machine,77948
23625,"Fria Luz Del Dia, A.I.E.",77948
308,The Weinstein Company,21755
491,Summit Entertainment,21755
1205,Endgame Entertainment,21755
1785,Likely Story,4960
14,Miramax Films,128
10342,Studio Ghibli,128
12516,Nibariki,128
20192,Nippon Television Network (NTV),128
8263,EMI Films,40932
2326,Autonomous,16608
2452,UK Film Council,16608
3205,Surefire Film Productions,16608
3207,Pictures in Paradise,16608
4024,Pacific Film and Television Commission,16608
20455,Film Consortium,16608
20456,National Lottery through UK Film Council,16608
23596,Paul Schiff Productions,334531
50496,Anthem Productions,334531
4,Paramount Pictures,32316
7405,Dimension Films,7299
35304,Blue Tulip Productions,7299
1380,Australian Film Finance Corporation,13405
9206,Zero Fiction Film,13405
74695,Ming Productions,13405
78322,Bluewater Pictures,13405
86061,Cheerland Entertainment Organization,13405
14,Miramax Films,19457
376,Industry Entertainment,19457
81,Plan B Entertainment,314385
39443,Jolie Pas,314385
73249,Pellikola,314385
528,Bandai Visual Company,8953
3153,Sunrise,8953
11671,Studio 4°C,8953
2233,Bristol Bay Productions,29078
2234,Baldwin Entertainment Group,29078
2978,Crusader Entertainment,29078
4059,Independent Film Channel,29078
23359,Peter Newman/Interal,29078
308,The Weinstein Company,46503
335,Tig Productions,10448
2630,Majestic Films International,10448
6194,Warner Bros.,10448
38178,Newcomm,10448
60546,RCS,10448
2798,Columbia Pictures Film Production Asia,13688
9,Gaumont,10353
5358,Canal+,10353
16804,France 3 Cinema,10353
18367,Centre National de la Cinématographie (CNC),10353
1172,Hyde Park Films,43935
7218,platinum studios,43935
7219,Long Distance Films,43935
14,Miramax Films,44638
9195,Touchstone Pictures,44638
308,The Weinstein Company,241257
784,Himenóptero,241257
4908,First Generation Films,241257
5444,Mod Producciones,241257
7493,FilmNation Entertainment,241257
29564,Telefónica Studios,241257
2921,Visualizer Film Productions,14538
3965,Taewon Entertainment,14538
152,Icon Productions,13250
212,Infinity Features Entertainment,13250
597,Irish Dreamtime,13250
4564,Icon Entertainment International,13250
8582,Canadian Film or Video Production Tax Credit (CPTC),13250
11567,Province of British Columbia Film Incentive BC,13250
11568,Butterfly Productions,13250
11569,Chum Television,13250
564,Industrial Development Corporation of South Africa,133931
5113,120dB Films,133931
10884,The Department of Trade and Industry of South Africa,133931
25032,Cinema Management Group,133931
25033,The National Film and Video Foundation of SA,133931
25034,Wonderful Works,133931
33805,Triggerfish Animation,133931
82667,Camphor Cinema,280871
7289,"Weinstein Company, The",184341
52064,La Piedra Films,184341
52065,Fuego Films,184341
52066,Epicentral Studios,184341
925,Nu Image Films,334074
8880,Winkler Films,334074
10254,Millennium Films,334074
54409,Survivor Productions,334074
3604,Grindstone Entertainment Group,199373
5830,Cheetah Vision,199373
6715,K5 International,199373
6819,Paradox Entertainment,199373
10405,Emmett/Furla Films,199373
27993,Picture Perfect Corporation,199373
30023,Court Five,199373
31832,Envision Entertainment,199373
31833,Valentina Films,199373
741,Emotion Pictures,14202
1557,The Mark Gordon Company,14202
2297,Class 5 Films,14202
2448,Yari Film Group,14202
7999,Warner China Film HG Corporation,14202
11027,Stratus Film Co.,14202
12259,WIP,14202
12260,Bob Yari Productions,14202
12261,The Colleton Company,14202
12262,Dragon Studios,14202
753,Nouvelles Éditions de Films (NEF),6968
986,Degeto Film,6968
5755,Constantin Film Produktion,6968
7025,Westdeutscher Rundfunk (WDR),6968
7201,Norddeutscher Rundfunk (NDR),6968
7333,Bayerischer Rundfunk (BR),6968
19477,Dune Films,6968
73872,G.T. Film Production,6968
335,Tig Productions,581
2630,Majestic Films International,581
5,Columbia Pictures,52449
748,Mosaic Media Group,52449
42,Universal Pictures Corporation,12150
5367,Gaylord Films,11247
6194,Warner Bros.,11247
8807,Dylan Sellers Productions,11247
46051,Clifford Werber Productions,11247
979,Woods Entertainment,4232
7405,Dimension Films,4232
441,Columbia Pictures Corporation,9378
1786,Dark Castle Entertainment,9378
6194,Warner Bros.,9378
23503,13 Ghosts Productions Canada Inc.,9378
88,Hawk Films,694
6194,Warner Bros.,694
11272,Peregrine,694
33,Universal Pictures,105
56,Amblin Entertainment,105
20448,U-Drive Productions,105
1786,Dark Castle Entertainment,11377
6194,Warner Bros.,11377
35,Lions Gate Films,26367
74413,Cinestyle Media Group,385383
771,Mandate Pictures,41210
2570,Bona Fide Productions,41210
7382,Echo Films,41210
306,Twentieth Century Fox Film Corporation,12090
3929,Robert Simonds Productions,12090
19352,Mediastream Dritte Film GmbH & Co. Beteiligungs KG,12090
7178,Corrino Media Corporation,62630
7299,Corsan,62630
7300,Staccato Films,62630
769,Destination Films,16110
2268,Isle of Man Film,16110
37618,Britt Allcroft Productions,16110
4916,Penn Station Entertainment,29427
6735,Participant Media,29427
6736,Imagenation Abu Dhabi FZ,29427
12807,Overture Films,29427
10342,Studio Ghibli,129
1268,Focus Films,244114
5686,Sil-Metropole Organisation,244114
10284,Edko Films,244114
10308,Dino De Laurentiis Company,2669
264,Studio Babelsberg,203833
711,Fox 2000 Pictures,203833
5219,Sunswept Entertainment,203833
3250,"Summit Entertainment, LLC",13523
10067,Alloy Entertainment,13523
11843,Goldcrest Pictures,13523
33,Universal Pictures,25195
158,Spyglass Entertainment,25195
1266,Octagon Films,25195
6363,BenderSpink,25195
58262,Birnbaum / Barber Productions,25195
4,Paramount Pictures,17277
10253,Samuel Bronston Productions,17277
23,Imagine Entertainment,50725
134,Rogue Pictures,50725
7295,Relativity Media,50725
19855,Internationale Filmproduktion Blackbird Dritte,50725
2605,Gran Via Productions,82631
10221,Walden Media,82631
59391,Lemodeln Model & Talent Agency,82631
3592,Warner Bros. Family Entertainment,73191
8,Fine Line Features,22479
7832,CiBy 2000,22479
37163,Sandcastle 5 Productions,22479
1785,Likely Story,340611
2481,Platinum Dunes,10065
7405,Dimension Films,10065
8411,Metro-Goldwyn-Mayer (MGM),10065
14718,Radar Pictures,10065
267,Beverly Detroit,2757
278,Propaganda Films,2757
1274,Clinica Estetico,2757
8856,Intermedia,2757
10565,Good Machine,2757
23227,Magnet Productions,2757
33,Universal Pictures,11683
2995,Atmosphere Entertainment MM,11683
55518,Romero-Grunwald Productions,11683
55519,Exception Wild Bunch,11683
20542,Sun Entertainment Culture,244339
20543,Universe Entertainment,244339
33,Universal Pictures,1878
491,Summit Entertainment,1878
1591,Rhino Films,1878
53460,Fear and Loathing LLC,1878
53461,Shark Productions,1878
2531,Media Rights Capital,23082
2723,Lin Pictures,23082
6194,Warner Bros.,23082
11845,Wintergreen Productions,23082
13769,Lynda Obst Productions,23082
14358,1821 Pictures,23082
14718,Radar Pictures,23082
33,Universal Pictures,195589
16615,Point Grey Pictures,195589
17393,Good Universe,195589
12,New Line Cinema,854
552,Dark Horse Entertainment,854
18,Gracie Films,2280
306,Twentieth Century Fox Film Corporation,2280
21451,American Entertainment Partners II L.P.,2280
306,Twentieth Century Fox Film Corporation,496
20567,Four By Two Productions,496
2527,Marc Platt Productions,8835
8411,Metro-Goldwyn-Mayer (MGM),8835
4,Paramount Pictures,157
126,Lakeshore Entertainment,8643
1838,Firm Films,8643
3287,Screen Gems,8643
2608,Happy Madison Productions,10402
6370,Quinta Communications,10402
9195,Touchstone Pictures,10402
16558,Stoney Lake Entertainment,218043
711,Fox 2000 Pictures,9043
8411,Metro-Goldwyn-Mayer (MGM),21301
5,Columbia Pictures,10147
14722,Triptych Pictures,10147
71989,Dimension Films (US version),10147
12,New Line Cinema,816
594,Capella International,816
595,Eric's Boy,816
33,Universal Pictures,302688
4171,Playtone,302688
7429,HBO Films,302688
12026,Gold Circle Films,302688
711,Fox 2000 Pictures,60307
5420,Color Force,60307
306,Twentieth Century Fox Film Corporation,106
840,Lawrence Gordon Productions,106
1302,Davis Entertainment,106
1885,Silver Pictures,106
5263,Amercent Films,106
5264,American Entertainment Partners L.P.,106
6194,Warner Bros.,279
2514,Alliance Films,8617
4,Paramount Pictures,10625
1756,Broadway Video,10625
89094,M.G. Films,10625
679,Timnick Films,10934
3983,Blue Gardenia Productions,10934
9195,Touchstone Pictures,10934
12207,Tatiale Films,10934
987,USA Films,5279
70,American Zoetrope,10013
559,TriStar Pictures,10013
9015,Worldview Entertainment,194662
10104,New Regency Pictures,194662
22213,TSG Entertainment,194662
47169,Le Grisbi Productions,194662
52660,M Productions,194662
12966,Perdido Productions,160588
33,Universal Pictures,9829
694,StudioCanal,9829
737,Sidney Kimmel Entertainment,9829
10163,Working Title Films,9829
33,Universal Pictures,10028
2527,Marc Platt Productions,10028
41963,NuAmerica Entertainment,10028
915,Hollywood Pictures,10535
494,AVCO Embassy Pictures,790
495,EDI,790
498,Debra Hill Productions,790
551,Mandalay Pictures,43959
559,TriStar Pictures,43959
3235,Brookwell-McNamara Entertainment,43959
7263,FilmDistrict,43959
10156,Affirm Films,43959
4,Paramount Pictures,10364
73862,Filmways Productions,10364
923,Legendary Pictures,16991
2609,De Line Pictures,16991
499,De Laurentiis Entertainment Group,9610
60,United Artists,1578
33,Universal Pictures,25643
4403,Stuber Productions,25643
4404,Camp / Thompson Pictures,25643
7295,Relativity Media,25643
7419,Scion Films,25643
11953,Traveling Film Productions,25643
4,Paramount Pictures,11904
56,Amblin Entertainment,11904
60,United Artists,28665
126,Lakeshore Entertainment,28665
8411,Metro-Goldwyn-Mayer (MGM),28665
43,Fox Searchlight Pictures,44115
6194,Warner Bros.,44115
6708,Cloud Eight Films,44115
7981,Pathé,44115
9349,Film4,44115
10892,Everest Entertainment,44115
20076,HandMade Films,44115
27,DreamWorks SKG,10569
5,Columbia Pictures,10560
23,Imagine Entertainment,333348
4205,Groundswell Productions,333348
5490,CBS Films,333348
711,Fox 2000 Pictures,20483
1757,Mad Chance,20483
11672,Nimbus Film Productions,20483
19352,Mediastream Dritte Film GmbH & Co. Beteiligungs KG,20483
23790,Splendid Productions,20483
12,New Line Cinema,11457
33,Universal Pictures,321697
258,Scott Rudin Productions,321697
923,Legendary Pictures,321697
1557,The Mark Gordon Company,321697
4220,Management 360,321697
6708,Cloud Eight Films,321697
289,Ingenious Film Partners,19840
436,1492 Pictures,19840
2890,Fox Atomic,19840
6332,Dune Entertainment III,19840
11755,Bece Canada Productions,19840
7405,Dimension Films,22327
1584,ITC Entertainment,38665
5,Columbia Pictures,2575
3201,Merlin Films,2575
1819,Cinema 77,11644
1786,Dark Castle Entertainment,146227
2982,Signature Pictures,146227
3608,After Dark Films,146227
12075,Silver Reel,146227
19719,Saints LA,146227
28176,Bomar OOD,146227
36109,thefyzz,146227
68548,Dunulf Productions,146227
68549,Emmitt Productions Limited,146227
68550,ADF Acquisitions,146227
43,Fox Searchlight Pictures,68924
10565,Good Machine,68924
53473,Canal+ Droits Audiovisuels,68924
97,Castle Rock Entertainment,253235
31832,Envision Entertainment,253235
32245,ASIG Productions,253235
5,Columbia Pictures,22102
6313,Weintraub Entertainment Group,22102
805,Serendipity Point Films,18701
8411,Metro-Goldwyn-Mayer (MGM),10068
11670,Producers Sales Organization (PSO),10068
22297,Jonesfilm,10068
22298,Galactic Films,10068
22299,Triple Ajaxxx,10068
4,Paramount Pictures,848
3166,Walt Disney Productions,848
16923,Zephyr Films,36811
44224,Egoli Tossell Film,36811
9195,Touchstone Pictures,522
2130,Mr. Mudd Production,130150
9350,Indian Paintbrush,130150
32157,Right of Way Films,130150
886,Kinokompaniya CTB,12246
1972,X-Filme Creative Pool,12246
11996,Andreevsky Flag Film Company,12246
16522,Kinofabrika,12246
16524,Eurasia Film Production,12246
694,StudioCanal,13809
1786,Dark Castle Entertainment,13809
2900,Toff Guy Films,13809
6194,Warner Bros.,13809
2521,Golden Harvest Company,27380
16379,Northshore Investments Ltd.,27380
97,Castle Rock Entertainment,10549
6189,Turner Pictures (I),10549
2814,Great Scott Productions Pty. Ltd.,33870
6194,Warner Bros.,245703
19246,Faliro House Productions,245703
50914,Tri-State Pictures,245703
27,DreamWorks SKG,10739
247,Granada Film Productions,10739
291,Perdido Prod.,10739
5358,Canal+,10739
1471,Archer Street Productions,127560
1632,Lionsgate,127560
3207,Pictures in Paradise,127560
12075,Silver Reel,127560
15577,Latitude Media,127560
15578,Thai Occidental Productions,127560
223,Les Films du Losange,37903
224,Wega Film,37903
779,Lucky Red,37903
1972,X-Filme Creative Pool,37903
10165,New Century Entertainment Corporation,10017
10166,Alliance Entertainment,10017
59346,Turbo Productions,10017
97,Castle Rock Entertainment,11468
3982,Darkwoods Productions,11468
11448,Exclusive Media Group,193613
11486,Picturehouse Entertainment,193613
3319,Senator Entertainment Co,17436
2254,Egoli Tossell Film AG,43434
5358,Canal+,43434
6111,Arte France,43434
11394,Films en Stock,43434
2195,Central-Europa Film,31166
5358,Canal+,31166
7799,TF1 International,31166
10031,Morena Films,31166
11444,Lumiere,31166
21605,LeBrocquy Fraser Productions,31166
21606,Better Wide,31166
3631,Filmax,69848
11601,Silver Lion Films,69848
55465,Televisa S.A. de C.V.,69848
55776,Arco Films S.L,69848
55777,Hool/Macdonald Productions,69848
55778,Producciones San Patricia,69848
2482,Dead Films,8408
2483,Laurel Entertainment,8408
5822,Toei,8408
2373,Patriot Pictures,332411
3084,Vallelonga Productions,332411
73316,Vengeance is Mine Productions,332411
76777,Hannibal Classics,332411
2203,Onyx Films,9389
5381,Backup Films,9389
7089,France2 Cinéma,9389
18367,Centre National de la Cinématographie (CNC),9389
3418,Famous Films (II),9626
8411,Metro-Goldwyn-Mayer (MGM),9626
10308,Dino De Laurentiis Company,9626
4908,First Generation Films,75638
6538,Antena 3 Films,75638
6778,Televisió de Catalunya TV3,75638
9335,Canal+ España,75638
9974,Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),75638
10254,Millennium Films,75638
11068,Nostromo Pictures,75638
16055,Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC),75638
22862,Cindy Cowan Entertainment,75638
22863,La Sexta,75638
58260,Attitude Pinículas y Films A.I.E.,75638
5,Columbia Pictures,8363
10105,Apatow Productions,8363
35,Lions Gate Films,15670
3096,"Tyler Perry Company, The",15670
5106,Copperheart Entertainment,290555
8147,Entertainment One,290555
49925,Dark Hero Studios,290555
491,Summit Entertainment,8328
2378,Offspring Entertainment,8328
9195,Touchstone Pictures,8328
308,The Weinstein Company,10982
7580,Kanbar Entertainment,10982
49126,Blue Yonder Films,10982
35,Lions Gate Films,205
60,United Artists,205
564,Industrial Development Corporation of South Africa,205
1205,Endgame Entertainment,205
2760,Miracle Pictures,205
7495,Sixth Sense Productions,205
11912,Mikado Film,205
19834,Inside Track Films,205
306,Twentieth Century Fox Film Corporation,1620
444,Dune Entertainment,1620
867,Anka Film,1620
6896,EuropaCorp,1620
11746,Daybreak Productions,1620
11747,Prime Universe Productions,1620
43,Fox Searchlight Pictures,175541
85720,Malvern Pictures,175541
3604,Grindstone Entertainment Group,241254
10405,Emmett/Furla Films,241254
33831,Oasis Films,241254
33832,Aperture Entertainment,241254
44,Cruise/Wagner Productions,1933
104,Canal Plus,1933
692,Sogecine,1933
778,Las Producciones del Escorpion,1933
779,Lucky Red,1933
7405,Dimension Films,1933
53009,Miramax,1933
306,Twentieth Century Fox Film Corporation,679
396,SLM Production Group,679
19747,Brandywine Productions,679
6194,Warner Bros.,11113
441,Columbia Pictures Corporation,3597
1236,Mandalay Entertainment,3597
1464,Summer Knowledge LLC,3597
306,Twentieth Century Fox Film Corporation,193893
28787,WideAwake,193893
28788,Genre Films,193893
43,Fox Searchlight Pictures,9675
1187,Michael London Productions,9675
12157,Sideways Productions Inc.,9675
2773,Broken Lizard Industries,9988
14323,Compass International Pictures,948
22814,Falcon International Productions,948
6255,Jim Henson Pictures,21765
8411,Metro-Goldwyn-Mayer (MGM),21765
6292,Universal,146304
33,Universal Pictures,7516
694,StudioCanal,7516
7295,Relativity Media,7516
7419,Scion Films,7516
10163,Working Title Films,7516
1632,Lionsgate,41439
2061,Twisted Pictures,41439
6680,Serendipity Productions,41439
14,Miramax Films,2752
33,Universal Pictures,2752
10163,Working Title Films,2752
4,Paramount Pictures,9429
2822,SNL Studios,9429
5490,CBS Films,38117
54502,Mel's Cite du Cinema,38117
60600,Storefront Films,38117
43,Fox Searchlight Pictures,9792
444,Dune Entertainment,9792
445,Major Studio Partners,9792
1600,Craven-Maddalena Films,9792
4,Paramount Pictures,13778
2608,Happy Madison Productions,13778
2,Walt Disney Pictures,228203
22881,Mayhem Pictures,228203
2780,Cube Vision,41382
49966,Sweepstake Productions,41382
6194,Warner Bros.,13960
12365,Brownstone Productions,114150
2184,Tollin/Robbins Productions,26602
6194,Warner Bros.,26602
4,Paramount Pictures,10223
7405,Dimension Films,16028
10146,Focus Features,16028
10565,Good Machine,16028
14718,Radar Pictures,16028
18575,Parallel Pictures,15639
5,Columbia Pictures,16112
5061,Children's Television Workshop,16112
6255,Jim Henson Pictures,16112
925,Nu Image Films,26390
2435,Langley Productions,26390
4654,Thunder Road Productions,26390
8151,Fuqua Films,26390
10254,Millennium Films,26390
4928,Allied Artists Pictures,27759
10253,Samuel Bronston Productions,27759
559,TriStar Pictures,109428
768,Ghost House Pictures,109428
7263,FilmDistrict,109428
43,Fox Searchlight Pictures,23049
2157,26 Films,23049
33,Universal Pictures,9310
1473,Depth of Field,9310
4110,Cannon Films,11411
6194,Warner Bros.,11411
6231,London-Cannon Films,11411
13549,Golan-Globus Productions,11411
746,MTV Films,16988
806,Téléfilm Canada,16988
860,Celluloid Dreams,16988
2743,Astral Media,16988
8582,Canadian Film or Video Production Tax Credit (CPTC),16988
11550,Corus Entertainment,16988
11551,Movie Central Network,16988
11569,Chum Television,16988
11576,Ontario Media Development Corporation (OMDC),16988
11635,"Movie Network, The (TMN)",16988
12116,Shaw Rocket Fund,16988
20170,Canadian Television Fund,16988
22208,Harold Greenberg Fund,16988
23486,Sienna Films,16988
54606,Ontario Film and Television Tax Credit (OFTTC),16988
57498,Canada Television and Cable Production Fund License Program (CTCPF),16988
1507,International Production Company,7304
2227,True Grit Productions,7304
5357,Zero Gravity Management,7304
18621,Pierce/Williams Entertainment,7304
3915,Dean River Productions,24747
11144,Bobby Jones Films LLC,24747
11145,LIFE(n),24747
11146,McDongall Films,24747
20076,HandMade Films,58048
94714,"Vista Organisation, The",58048
1187,Michael London Productions,1491
11345,Stillking Films,1491
12260,Bob Yari Productions,1491
25432,Bull's Eye Entertainment,1491
52740,Contagious Entertainment,1491
76043,Revolution Sun Studios,1491
8310,American Filmworks,2989
130,Jerry Bruckheimer Films,10629
9195,Touchstone Pictures,10629
7561,Nexus Factory,255343
8676,uFilm,255343
10497,Jaguar Films,255343
19037,Umedia,255343
20339,Chapter 2,255343
63810,Roxbury,255343
33,Universal Pictures,4723
769,Destination Films,4723
810,Persistent Entertainment,4723
856,Wild Bunch,4723
1700,Cherry Road Films LLC,4723
8848,MHF Zweite Academy Film,4723
12622,Darko Entertainment,4723
54030,Academy Films,4723
87783,Eden Roc Productions,4723
2613,Futurikon,10800
306,Twentieth Century Fox Film Corporation,25763
694,StudioCanal,79694
1786,Dark Castle Entertainment,79694
6194,Warner Bros.,79694
37826,Studio Babelsberg Motion Pictures,79694
5,Columbia Pictures,4032
23,Imagine Entertainment,4032
1246,River Road Entertainment,18615
6455,Edward R. Pressman Film,18615
36650,Iron Film,18615
306,Twentieth Century Fox Film Corporation,10673
441,Columbia Pictures Corporation,4584
932,Mirage Enterprises,4584
1267,Ecosse Films,2977
2689,2 Entertain,2977
6342,Bueprint Pictures,2977
10210,Morgan Creek Productions,10760
46051,Clifford Werber Productions,10760
46052,SW7D Productions,10760
27,DreamWorks SKG,11093
18619,Cobalt Media Group,11093
59951,Bisgrove Entertainment,11093
9195,Touchstone Pictures,207
10282,Silver Screen Partners IV,207
12,New Line Cinema,8467
11061,Motion Picture Corporation of America (MPCA),8467
97,Castle Rock Entertainment,639
365,Nelson Entertainment,639
306,Twentieth Century Fox Film Corporation,24226
27,DreamWorks SKG,9285
2364,The Montecito Picture Company,9285
4,Paramount Pictures,14709
746,MTV Films,14709
591,France 3 Cinéma,74643
1992,La Petite Reine,74643
2577,Studio 37,74643
8676,uFilm,74643
12391,Jouror Productions,74643
50630,La Classe Américaine,74643
71510,JD Prod,74643
134,Rogue Pictures,13788
423,Phantom Four,13788
2481,Platinum Dunes,13788
7295,Relativity Media,13788
258,Scott Rudin Productions,83666
9350,Indian Paintbrush,83666
10146,Focus Features,83666
23449,American Empirical Pictures,83666
25626,Moonrise,83666
12,New Line Cinema,10781
1633,Next Entertainment,10781
2481,Platinum Dunes,10781
23653,Vortex/Henkel/Hooper,10781
56620,Texas Chainsaw Productions,10781
10146,Focus Features,318850
5,Columbia Pictures,13908
497,Revolution Studios,13908
2608,Happy Madison Productions,13908
2029,Estudios Picasso,1417
7470,Esperanto Filmoj,1417
11628,Tequila Gang,1417
79,Village Roadshow Pictures,39180
172,NPV Entertainment,39180
3929,Robert Simonds Productions,39180
6194,Warner Bros.,39180
76292,Spot Pictures,39180
5,Columbia Pictures,16161
1947,New Deal Productions,16161
829,Vertigo Entertainment,49950
3287,Screen Gems,49950
5,Columbia Pictures,10956
2608,Happy Madison Productions,10956
3470,Stone Group Pictures,9594
33,Universal Pictures,4638
443,Big Talk Productions,4638
694,StudioCanal,4638
3656,GAGA,4638
10163,Working Title Films,4638
12,New Line Cinema,13972
308,The Weinstein Company,5038
1824,Gravier Productions,5038
6538,Antena 3 Films,5038
8530,Televisió de Catalunya (TV3),5038
11737,Antena 3 Televisión,5038
12010,Mediapro,5038
119,Danmarks Radio (DR),13491
823,Telepool,13491
2800,AMC Pictures,13491
2802,TV4 Sweden,13491
2888,SF Norge,13491
4250,Molinare Studios,13491
5975,Yleisradio (YLE),13491
6181,Svensk Filmindustri (SF),13491
9375,Juonifilmi,13491
11682,TV2 Norge,13491
17513,Film i Väst,13491
18843,Soundchef Studios,13491
22675,Arion Communications Ltd.,13491
22676,Dagsljus Filmequipment,13491
24991,Sheba Films,13491
24992,Sandline Production,13491
24993,Europa Film Sound Production,13491
13158,Punch 21 Productions,10571
254,Pandora Filmproduktion,10994
1512,John Wells Productions,10994
5367,Gaylord Films,10994
6194,Warner Bros.,10994
12426,Oleandor Productions,10994
444,Dune Entertainment,19994
2890,Fox Atomic,19994
14589,Code Entertainment,25166
37498,Neverland Films,25166
41,Orion Pictures,30890
491,Summit Entertainment,23169
1867,Golden Mean,17403
10146,Focus Features,17403
14718,Radar Pictures,17403
6313,Weintraub Entertainment Group,12120
6314,The Catalina Production Group,12120
559,TriStar Pictures,9800
1274,Clinica Estetico,9800
5,Columbia Pictures,1090
620,Centropolis Film Productions,1090
3494,Cookout Productions,18475
2379,Palladium Productions,40160
9266,American International Pictures (AIP),40160
33304,Meteor Joint Venture,40160
915,Hollywood Pictures,18074
10157,Beacon Pictures,18074
14159,Seven Arts Pictures,18074
27,DreamWorks SKG,9689
12,New Line Cinema,9781
3242,Base 12 Productions,9781
90195,Corrupter Production Service Ltd.,9781
90196,Takoma Entertainment,9781
90197,KISS Nation,9781
2737,Davis-Panzer Productions,8009
6179,Thorn EMI Screen Entertainment,8009
27,DreamWorks SKG,3877
1522,Neal Street Productions,3877
7293,DreamWorks Pictures,3877
12200,Province of British Columbia Production Services Tax Credit,3877
2554,Quincy Jones-David Salzman Entertainment,8854
6194,Warner Bros.,8854
9993,DC Entertainment,8854
770,Kingsgate Films,152599
9015,Worldview Entertainment,152599
58,Sony Pictures Classics,18840
3407,Shanghai Film Group,18840
20740,Merchant Ivory Productions,18840
6708,Cloud Eight Films,68727
7981,Pathé,68727
8286,Decibel Films,68727
9349,Film4,68727
8411,Metro-Goldwyn-Mayer (MGM),12657
310,Centre National de la Cinématographie,8265
356,TF1 Films Productions,8265
866,Pathé Renn Productions,8265
2355,Hirsch,8265
5358,Canal+,8265
6301,CinéCinéma,8265
11434,Région Nord-Pas-de-Calais,8265
11544,Les Productions du Chicon,8265
11545,Centre Régional des Ressources Audiovisuelles (CRRAV),8265
225,BIM Distribuzione,34647
856,Wild Bunch,34647
11093,Lucky Monkey Pictures,73935
12178,Red Hour Films,73935
1843,Grand Army Entertainment,28178
7419,Scion Films,28178
11278,Inferno Distribution,28178
11341,Stage 6 Films,28178
66327,Hachiko,28178
66328,Opperman Viner Chrystyn Entertainment,28178
616,Eskwad,185567
1115,M6 Films,185567
5358,Canal+,185567
7981,Pathé,185567
23616,Ciné+,185567
34044,Lobster Tree,185567
34774,W9,185567
2322,The Javelina Film Company,264656
6896,EuropaCorp,264656
11765,Ithaca Pictures,264656
6194,Warner Bros.,35696
10210,Morgan Creek Productions,35696
803,Alliance Atlantis Communications,16351
805,Serendipity Point Films,16351
12800,Ego Film Arts,16351
737,Sidney Kimmel Entertainment,18777
2150,Greenestreet Films,18777
8802,Longfellow Pictures,18777
68097,Bonnie Timmermann Productions,18777
104,Canal Plus,2110
356,TF1 Films Productions,2110
480,Tobis,2110
963,Destiny,2110
6896,EuropaCorp,2110
33,Universal Pictures,9035
4,Paramount Pictures,90
30,Eddie Murphy Productions,90
306,Twentieth Century Fox Film Corporation,771
477,Hughes Entertainment,771
9195,Touchstone Pictures,12154
10201,Interscope Communications,12154
441,Columbia Pictures Corporation,9576
932,Mirage Enterprises,9576
2154,Punch Productions,9576
4267,Delphi Films,9576
10932,The Criterion Collection,9576
4,Paramount Pictures,744
58,Sony Pictures Classics,146
2269,China Film Co-Production Corporation,146
2798,Columbia Pictures Film Production Asia,146
10565,Good Machine,146
12205,EDKO Film,146
20289,Asia Union Film & Entertainment Ltd.,146
20290,United China Vision,146
20291,Zoom Hunt International Productions Company Ltd.,146
27,DreamWorks SKG,14
2721,Jinks/Cohen Company,14
308,The Weinstein Company,45269
2452,UK Film Council,45269
5005,Bedlam Productions,45269
7217,See-Saw Films,45269
7309,Aegis Film Fund,45269
7493,FilmNation Entertainment,45269
19578,Momentum Pictures,45269
19579,Molinare Investment,45269
33,Universal Pictures,9493
6536,area japan,22556
56,Amblin Entertainment,873
4357,The Guber-Peters Company,873
6194,Warner Bros.,873
5716,Polygon Entertainment,33196
7036,CJ Entertainment,33196
12621,Doosabu Film,33196
22146,Black Bear Pictures,205596
38145,Bristol Automotive,205596
6194,Warner Bros.,10765
33,Universal Pictures,16769
444,Dune Entertainment,33217
5420,Color Force,33217
8569,Dayday Films,33217
33,Universal Pictures,132232
10677,Toma 78,132232
10678,De Milo,132232
6194,Warner Bros.,11153
4,Paramount Pictures,208134
746,MTV Films,208134
6328,Dickhouse Productions,208134
225,BIM Distribuzione,1165
247,Granada Film Productions,1165
258,Scott Rudin Productions,1165
866,Pathé Renn Productions,1165
1178,Pathé Pictures International,1165
5358,Canal+,1165
10843,Future Films,1165
16804,France 3 Cinema,1165
4354,"Geffen Company, The",4011
6194,Warner Bros.,4011
35,Lions Gate Films,17202
5,Columbia Pictures,9587
1314,Hammer Film Productions,65086
2452,UK Film Council,65086
2514,Alliance Films,65086
6417,Film i Väst,65086
8989,Talisman Productions,65086
10246,Cross Creek Pictures,65086
11448,Exclusive Media Group,65086
18230,Filmgate Films,65086
1302,Davis Entertainment,10053
3287,Screen Gems,10053
33,Universal Pictures,11870
33,Universal Pictures,11778
538,EMI Films Ltd.,11778
12,New Line Cinema,586
11391,Tribeca Productions,586
11407,Baltimore Pictures,586
2,Walt Disney Pictures,18736
89603,Teen Life Productions,18736
1450,Front Street Productions,134411
6735,Participant Media,134411
6736,Imagenation Abu Dhabi FZ,134411
11448,Exclusive Media Group,134411
14739,Spitfire Pictures,134411
33,Universal Pictures,287903
923,Legendary Pictures,287903
7405,Dimension Films,9276
11705,Los Hooligans Productions,9276
