spese,homepage,id,lingua,title,popolarità,data uscita,incassi,durata
22000000,http://weinsteinco.com/films/derailed/,8999,en,Derailed,17.7091,2005-11-11,57479076,108.0
22000000,http://theinformantmovie.warnerbros.com/,11323,en,The Informant!,17.772517999999998,2009-09-18,35424826,108.0
22000000,,10445,en,Shadowlands,5.609755000000001,1993-12-25,0,131.0
22000000,,11453,en,Deuce Bigalow: European Gigolo,10.259461,2005-08-06,22400154,83.0
26000000,,146239,en,Delivery Man,30.114383,2013-10-10,51164106,105.0
0,,205588,en,Our Kind of Traitor,10.547959,2016-05-05,9930095,108.0
22000000,,10878,en,Saving Silverman,12.887673,2001-02-09,19351569,90.0
22000000,,82650,en,Diary of a Wimpy Kid: Dog Days,13.410919,2012-08-02,77112176,94.0
0,,10279,en,Summer of Sam,3.7078900000000004,1999-07-02,0,142.0
22000000,,2294,en,Jay and Silent Bob Strike Back,21.865021,2001-08-22,33788161,104.0
30000000,,2176,en,The Glass House,9.448516999999999,2001-09-14,23619609,106.0
22000000,http://www.hailcaesar-film.com/ww/,270487,en,"Hail, Caesar!",39.006187,2016-02-05,63647656,106.0
22000000,,19366,en,Josie and the Pussycats,6.404571,2001-04-06,0,98.0
22000000,,204082,en,Homefront,35.737655,2013-11-27,43058898,100.0
22000000,,24100,en,The Little Vampire,4.365196,2000-10-27,13555988,95.0
22000000,,1599,en,I Heart Huckabees,14.925633,2004-09-10,0,106.0
22000000,,5550,en,RoboCop 3,14.725467000000002,1993-04-17,10696210,104.0
0,,30379,en,Megiddo: The Omega Code 2,0.809588,2001-09-07,0,104.0
0,,42586,en,Darling Lili,0.816883,1970-01-01,0,107.0
70000000,,17709,en,Dudley Do-Right,8.792053999999998,1999-08-27,0,77.0
25000000,http://www.thetransporterrefueled.com/,287948,en,The Transporter Refueled,25.002715,2015-09-03,72629670,96.0
0,,7548,en,The Libertine,7.588597,2004-09-16,0,114.0
21000000,,9075,nl,Zwartboek,13.906610999999998,2006-09-01,26193068,145.0
22000000,,11661,fr,Joyeux Noël,13.960945,2005-11-09,17709155,116.0
2000000,http://www.hitandrunmovie.com/,109513,en,Hit & Run,16.668854,2012-08-22,14400000,100.0
0,,12085,en,Mad Money,6.847133,2008-01-17,0,104.0
22000000,,204922,en,Before I Go to Sleep,48.784734,2014-09-03,15447154,92.0
22000000,,38985,en,Sorcerer,9.088208999999999,1977-06-24,12000000,121.0
22000000,http://www.stonemovie.com/stone.html,44113,en,Stone,12.445176,2010-10-07,9479718,105.0
0,http://www.moliere-lefilm.com/,21494,fr,Molière,4.61335,2007-01-31,0,115.0
22000000,,164457,en,Out of the Furnace,29.230297999999998,2013-12-06,15400000,116.0
25000000,http://michaelclayton.warnerbros.com/,4566,en,Michael Clayton,18.961323,2007-09-28,92991835,119.0
0,,17795,en,My Fellow Americans,2.8093779999999997,1996-12-20,0,101.0
21500000,,1073,en,Arlington Road,12.819447,1999-03-19,0,117.0
22000000,,153158,es,Metegol,14.866351000000002,2013-07-18,24000000,106.0
17000000,,81836,en,To Rome with Love,15.013385999999999,2012-04-20,73244881,111.0
18000000,,10724,en,Firefox,8.700565,1982-06-13,70687344,136.0
21000000,,9473,en,"South Park: Bigger, Longer & Uncut",27.197799,1999-06-30,0,81.0
9000000,http://www.deathatafuneral-themovie.com/,2196,en,Death at a Funeral,20.410354,2007-02-09,46,90.0
21000000,,1499,en,Teenage Mutant Ninja Turtles III,10.207065,1993-03-17,42000000,96.0
32000000,,20857,en,Hardball,5.683281,2001-09-14,40222729,106.0
21000000,http://silverliningsplaybookmovie.com/,82693,en,Silver Linings Playbook,63.599973,2012-09-08,205738714,122.0
21000000,http://www.freedomwriters.com/,1646,en,Freedom Writers,17.746980999999998,2007-01-05,41170784,123.0
0,http://www.forcoloredgirlsmovie.com/,44944,en,For Colored Girls,1.9345240000000001,2010-11-05,37000000,134.0
21000000,,4108,en,The Transporter,34.433521,2002-10-02,43928932,92.0
20000000,http://www.neverbackdownthemovie.com/,8456,en,Never Back Down,26.21425,2008-03-04,41627431,115.0
21000000,,7341,en,The Rage: Carrie 2,4.781537999999999,1999-03-11,17762705,104.0
17000000,,19255,en,Away We Go,10.135589999999999,2009-06-05,14899417,98.0
21000000,,10187,en,Swing Vote,5.815881,2008-08-01,17600000,120.0
21000000,,31005,en,Moonlight Mile,8.982335,2002-09-09,10011050,117.0
30000000,http://www.tinker-tailor-soldier-spy.com/,49517,en,Tinker Tailor Soldier Spy,33.649652,2011-09-16,0,127.0
0,,44857,en,Molly,2.636193,1999-10-22,0,102.0
21000000,http://www.thebeaver-movie.com/,50780,en,The Beaver,13.847872,2011-02-11,970816,91.0
35000000,,16363,en,The Best Little Whorehouse in Texas,4.189378,1982-07-23,69701637,114.0
15000000,,1946,en,eXistenZ,21.928025,1999-04-14,2856712,97.0
18000000,http://www.indianajones.com,85,en,Raiders of the Lost Ark,68.159596,1981-06-12,389925971,115.0
18000000,,772,en,Home Alone 2: Lost in New York,81.487685,1992-11-19,358991681,120.0
20000000,,840,en,Close Encounters of the Third Kind,52.45650500000001,1977-11-16,303788635,135.0
38000000,http://www.pulsethemovie.net/,9682,en,Pulse,9.662714999999999,2006-08-11,29907685,90.0
20000000,,96,en,Beverly Hills Cop II,25.28436,1987-05-18,299965036,100.0
20000000,,10678,en,Bringing Down the House,8.351385,2003-03-07,132675402,105.0
19000000,,274,en,The Silence of the Lambs,18.174804,1991-02-01,272742922,119.0
20000000,,8872,en,Wayne's World,21.815122,1992-02-14,121697323,94.0
20000000,,16290,en,Jackass 3D,20.99174,2010-10-15,117224271,94.0
20000000,,579,en,Jaws 2,19.636044000000002,1978-06-16,187884007,116.0
20000000,,14405,en,Beverly Hills Chihuahua,12.25264,2008-10-03,149281606,91.0
13000000,http://theconjuring.warnerbros.com,138843,en,The Conjuring,49.975409,2013-07-18,318000141,112.0
32000000,,11637,en,Are We There Yet?,13.590677,2005-01-20,97918663,95.0
20000000,,226486,en,Tammy,21.657563,2014-07-02,100525432,97.0
35000000,http://www.schoolofrockmovie.com/,1584,en,School of Rock,43.057323,2003-10-03,131282949,108.0
18000000,,9312,en,Mortal Kombat,16.470895000000002,1995-08-18,122195920,101.0
37000000,,12153,en,White Chicks,28.703007,2004-06-23,113086475,109.0
20000000,http://www.foxsearchlight.com/thedescendants/,65057,en,The Descendants,40.903931,2011-09-09,177243185,115.0
20000000,,8326,en,Holes,22.001407999999998,2003-04-18,0,117.0
0,,35690,en,The Last Song,23.139971,2010-03-31,0,107.0
20000000,,76203,en,12 Years a Slave,95.9229,2013-10-18,187000000,134.0
20000000,,13497,en,Drumline,4.748929,2002-12-13,57588485,118.0
20000000,http://www.whydidigetmarriedtoomovie.com/,35688,en,Why Did I Get Married Too?,2.986286,2010-04-02,60072596,121.0
20000000,,162,en,Edward Scissorhands,47.51363,1990-12-05,53000000,105.0
20000000,http://www.mebeforeyoumovie.net,296096,en,Me Before You,53.161905000000004,2016-06-02,207945075,110.0
0,http://madeaswitnessprotectionmovie.com/,103370,en,Madea's Witness Protection,7.0509509999999995,2012-06-29,0,114.0
1800000,,1051,en,The French Connection,15.978136,1971-10-09,41158757,104.0
20000000,http://stxmovies.com/badmoms/,376659,en,Bad Moms,42.512296,2016-07-28,183936074,100.0
20000000,,10073,en,Date Movie,10.098722,2006-02-17,48548426,83.0
20000000,,16690,en,Return to Never Land,15.341196,2002-02-14,109862682,72.0
20000000,,273895,en,Selma,29.023184000000004,2014-12-25,66787908,127.0
20000000,,14873,en,The Jungle Book 2,19.819893,2003-02-07,135680000,72.0
20000000,http://www.uip.de/lo/goodies/posters/pl_boogeyman.html,8968,en,Boogeyman,11.62423,2005-02-04,67192859,89.0
20000000,,9963,en,Premonition,22.049787,2007-02-08,84146832,96.0
30000000,http://www.tigger.com,15655,en,The Tigger Movie,9.829858999999999,2000-02-11,45554533,77.0
20000000,,21208,en,Orphan,29.295801,2009-07-24,41596251,123.0
20000000,,272878,en,Max,14.136476000000002,2015-06-26,43967255,111.0
20000000,,9760,en,Epic Movie,6.0646379999999995,2007-01-25,86865564,86.0
20000000,http://www.spotlightthefilm.com,314365,en,Spotlight,41.503588,2015-11-06,88346473,128.0
20000000,,13279,en,Lakeview Terrace,20.495749,2008-09-19,27640028,110.0
20000000,http://www.sonypictures.com/homevideo/thegrudge2/,1975,en,The Grudge 2,13.906944000000001,2006-10-13,39143839,102.0
20000000,,33644,en,How Stella Got Her Groove Back,2.003047,1998-08-14,37672350,124.0
0,,1649,en,Bill & Ted's Bogus Journey,11.349664,1991-07-19,0,98.0
20000000,,9895,en,Man of the Year,11.203335000000001,2006-10-09,41237648,115.0
20000000,,9570,en,The Black Hole,8.265317,1979-12-18,35841901,98.0
20000000,http://focusfeatures.com/film/the_american/,27579,en,The American,18.632156,2010-08-31,65464324,104.0
20000000,,16052,en,Selena,6.92592,1997-03-21,60000000,127.0
20000000,http://www.dancingwerewolves.com/,40264,en,Vampires Suck,17.165039,2010-08-18,80547866,82.0
25000000,,1164,en,Babel,25.785925,2006-09-08,135330182,143.0
19800000,,239678,en,This Is Where I Leave You,20.311684,2014-09-10,41296320,103.0
20000000,,14359,en,Doubt,20.975165,2008-11-27,50907234,104.0
32000000,http://www.teamamerica.com,3989,en,Team America: World Police,26.509175,2004-10-10,50907422,98.0
20000000,,76617,en,Texas Chainsaw 3D,26.497025,2013-01-03,47241945,92.0
0,,1710,en,Copycat,14.211699,1995-10-27,0,124.0
20000000,,4258,en,Scary Movie 5,36.819044,2013-04-11,78378744,86.0
20000000,,20391,en,Paint Your Wagon,7.9025360000000004,1969-10-15,31678778,158.0
20000000,http://focusfeatures.com/film/milk/,10139,en,Milk,30.909699,2008-11-26,54586584,128.0
20000000,,335778,en,Risen,16.663797,2016-02-19,46069568,107.0
35000000,,9645,en,Ghost Ship,27.724913,2002-10-25,68349884,91.0
19000000,http://haroldandkumar.warnerbros.com,55465,en,A Very Harold & Kumar Christmas,17.971883,2011-11-04,35387212,108.0
20000000,,617,en,Wild Things,25.041992,1998-03-20,67200000,108.0
0,http://www.welcometothefamily.com/,19904,en,The Stepfather,7.924428,2009-10-16,0,101.0
20000000,http://www.debt-themovie.com/,48289,en,The Debt,14.857884,2010-04-11,45636368,113.0
30000000,,243,en,High Fidelity,23.982956,2000-03-17,47126295,113.0
20000000,http://onemissedcallmovie.warnerbros.com/,6933,en,One Missed Call,12.458131,2008-01-04,0,87.0
20000000,,17182,en,Eye for an Eye,3.9963919999999997,1996-01-12,0,101.0
20000000,http://thebankjobmovie.com/,8848,en,The Bank Job,30.387753999999997,2008-02-28,64822796,112.0
20000000,http://www.eternalsunshine.com,38,en,Eternal Sunshine of the Spotless Mind,56.481487,2004-03-19,72258126,108.0
20000000,,38303,en,You Again,19.962713,2010-09-24,32005248,105.0
20000000,,1266,en,Street Kings,18.666876000000002,2008-04-10,65569869,109.0
20000000,,107985,en,The World's End,55.964605000000006,2013-07-18,46089287,109.0
0,,14043,en,Nancy Drew,5.0348,2007-06-15,0,99.0
20000000,http://www.daybreakersmovie.com/,19901,en,Daybreakers,28.019226,2009-01-06,51416464,98.0
20000000,http://www.getyourrating.com/,34016,en,She's Out of My League,16.176976,2010-03-11,49779728,104.0
20000000,,59860,en,Monte Carlo,17.237143,2011-07-01,17425000,109.0
9000000,,10069,en,Stay Alive,4.34503,2006-03-24,27105095,100.0
0,,9588,en,Quigley Down Under,11.360997,1990-10-17,0,119.0
20000000,http://alphaandomega3d.com/index.html,12819,en,Alpha and Omega,12.300789,2010-09-17,39300000,88.0
20000000,,9954,en,The Covenant,15.804814000000002,2006-09-08,37597471,97.0
0,,10115,en,Stick It,9.750557,2006-04-21,0,105.0
40000000,,25132,en,Shorts,4.100942,2009-08-21,28972508,89.0
20000000,,577,en,To Die For,12.309714999999999,1995-05-20,21284514,106.0
20000000,http://www.playnerve.com/,328387,en,Nerve,62.933899,2016-07-27,83707310,96.0
20000000,,12690,en,Appaloosa,16.074397,2008-09-12,20211394,115.0
20000000,http://www.theofficialjohncarpenter.com/vampires/,9945,en,Vampires,17.016284,1998-04-15,0,108.0
806948,,539,en,Psycho,93.06786600000001,1960-06-16,32000000,109.0
20000000,http://www.mybestfriendsgirlmovie.com,13596,en,My Best Friend's Girl,17.145287,2008-09-19,36620508,101.0
20000000,,226857,en,Endless Love,27.256849,2014-02-12,34077920,103.0
20000000,,13159,en,Georgia Rule,7.878177,2007-05-11,0,113.0
20000000,,47941,en,Under the Rainbow,0.173964,1981-07-31,2297493,98.0
20000000,,526,en,Ladyhawke,14.370110999999998,1985-03-27,18432000,121.0
20000000,,22796,en,Simon Birch,11.090254,1998-09-11,18253415,114.0
20000000,http://www.sonypictures.com/movies/reignoverme/index.html,2355,en,Reign Over Me,20.827779999999997,2007-03-23,22222308,124.0
15000000,http://www.intothewild.com/,5915,en,Into the Wild,43.644978,2007-09-11,56255142,148.0
20000000,,9842,en,School for Scoundrels,8.244324,2006-09-29,17807569,100.0
20000000,,61012,en,Silent Hill: Revelation 3D,23.292761,2012-10-10,52302796,94.0
19000000,http://www.miramax.com/movie/from-dusk-till-dawn/,755,en,From Dusk Till Dawn,64.181668,1996-01-19,25836616,108.0
0,,13682,en,Pooh's Heffalump Movie,9.03154,2005-02-11,0,68.0
0,,9089,en,Home for the Holidays,4.031585,1995-11-02,17519169,103.0
20000000,,9470,cn,功夫,13.658985000000001,2004-02-10,100914445,99.0
35000000,http://movies.disney.com/the-country-bears,18357,en,The Country Bears,6.908351,2002-07-26,0,88.0
20000000,http://www.kiterunnermovie.com/,7979,en,The Kite Runner,10.446722,2007-10-14,73276047,128.0
20000000,http://www.21-grams.com/index.php,470,en,21 Grams,32.243357,2003-09-06,60427839,124.0
20000000,,15644,en,Paparazzi,9.149089,2004-09-03,16605763,84.0
20000000,,9582,en,A Guy Thing,5.596835,2003-01-17,17432163,101.0
0,,10642,en,Loser,5.214408000000001,2000-07-21,0,98.0
20000000,http://www.capitalismalovestory.com/,22074,en,Capitalism: A Love Story,10.50098,2009-09-06,17436509,120.0
20000000,,2428,en,The Greatest Story Ever Told,3.011205,1965-02-15,15473333,199.0
19500000,http://secretintheireyes.movie/,290751,en,Secret in Their Eyes,15.012236999999999,2015-10-14,34854990,111.0
25000000,http://www.disastermovie.net/,13805,en,Disaster Movie,16.238961,2008-08-29,14109284,87.0
20000000,,4597,en,Armored,15.21229,2009-12-04,22942221,88.0
20000000,,9414,en,The Man Who Knew Too Little,6.397042,1997-11-14,13801755,97.0
20000000,http://www.whatsyournumbermovie.com/,63492,en,What's Your Number?,19.220789,2011-09-30,30426096,106.0
20000000,http://www.lockoutfilm.com/,81796,en,Lockout,35.232278,2012-04-12,32204030,95.0
40000000,,10710,en,Envy,9.842771,2004-04-30,0,99.0
20000000,http://www.crank2.com/,15092,en,Crank: High Voltage,35.542809000000005,2009-04-16,34560577,96.0
0,,11382,en,Bullets Over Broadway,7.829295,1994-10-14,0,98.0
20000000,http://8x.com/onenight/main.html,15005,en,One Night with the King,3.476925,2006-10-13,13391174,123.0
30000000,,8198,en,The Quiet American,5.133744,2002-11-22,27674124,101.0
20000000,,6963,en,The Weather Man,14.031376999999999,2005-10-20,12482775,101.0
20000000,,15070,en,Undisputed,17.227376,2002-08-23,12398628,96.0
0,,12797,en,Ghost Town,17.98817,2008-09-19,0,102.0
20000000,http://www.12rounds-movie.com/,17134,en,12 Rounds,15.66135,2009-03-19,17280326,108.0
20000000,http://www.letmein-movie.com,41402,en,Let Me In,19.705311,2010-10-01,24145613,116.0
0,,18885,en,3 Ninjas Kick Back,2.645722,1994-05-06,0,93.0
0,,4953,en,Be Kind Rewind,17.662682999999998,2008-01-20,0,102.0
0,,10773,en,Mrs Henderson Presents,2.894154,2005-09-09,0,103.0
20000000,http://triple9movie.com/,146198,en,Triple 9,29.371987,2016-02-19,12639297,115.0
20000000,,2639,en,Deconstructing Harry,11.352692999999999,1997-08-26,10686841,96.0
20000000,,10563,en,Three to Tango,7.553773,1999-10-22,0,98.0
20000000,http://burntmovie.com/,295964,en,Burnt,30.477114,2015-10-02,36606743,100.0
20000000,,5971,en,We're No Angels,9.927017999999999,1989-12-15,0,106.0
20000000,,9716,en,Everyone Says I Love You,12.379781,1996-12-06,0,101.0
20000000,,11835,en,Death Sentence,12.643703,2007-08-31,16974459,105.0
21000000,http://www.everybodysfinemovie.com/,26171,en,Everybody's Fine,15.440465,2009-12-04,0,99.0
0,http://www.sonypictures.com/movies/superbabiesbabygeniuses2/index.html,31117,en,Superbabies: Baby Geniuses 2,5.886228,2004-08-27,9109322,88.0
0,,9074,en,The Man,6.925644999999999,2005-09-08,12382362,83.0
20000000,,14396,en,Code Name: The Cleaner,9.361460000000001,2007-01-05,10337477,84.0
20000000,,15673,en,Connie and Carla,6.102663,2004-04-16,11341016,98.0
8000000,,42618,en,Sweet Charity,0.7091430000000001,1969-01-01,20000000,149.0
20000000,http://inherentvicemovie.com/,171274,en,Inherent Vice,45.742217,2014-12-25,11110975,148.0
0,http://www.doogalmovie.com/,24432,en,Doogal,1.682839,2006-02-24,0,85.0
20000000,,109417,en,Battle of the Year,8.237336,2013-09-21,16549477,110.0
20000000,http://www.americancarol.com/,13948,en,An American Carol,2.6053740000000003,2008-10-03,7000000,83.0
12000000,,106747,en,Machete Kills,29.072964000000002,2013-09-12,15008161,107.0
22000000,,10929,en,Willard,1.3225280000000001,2003-03-14,0,100.0
0,,14220,en,Strange Wilderness,4.9613059999999995,2008-02-01,6575282,87.0
0,,46435,en,Topsy-Turvy,8.628519,1999-09-03,0,160.0
20000000,http://www.littleboymovie.com/,256962,en,Little Boy,12.232047999999999,2015-04-23,6420319,106.0
15000000,http://www.sonyclassics.com/adangerousmethod/,48231,en,A Dangerous Method,27.133277000000003,2011-09-30,27462041,99.0
8700000,http://www.warnerbros.com/movies/home-entertainment/scanner-darkly-a/d7c290af-c285-41c4-a4d6-efb3a86b3893.html,3509,en,A Scanner Darkly,26.093042999999998,2006-05-25,7659918,100.0
0,,82684,en,Chasing Mavericks,13.621201000000001,2012-10-25,0,117.0
20000000,,12142,en,Alone in the Dark,9.292987,2005-01-28,10442808,96.0
20000000,http://bandslam-movie.com/,23367,en,Bandslam,7.716606,2009-08-06,5210988,111.0
20000000,,10740,en,Birth,7.698075,2004-09-08,0,100.0
20000000,http://amostviolentyear.com/,241239,en,A Most Violent Year,37.629309,2014-12-30,12007070,125.0
0,http://www.passchendaelethemovie.com,14582,en,Passchendaele,2.405911,2008-10-17,0,114.0
0,http://flashofgenius.net/,14914,en,Flash of Genius,3.3502970000000003,2008-09-07,0,119.0
20000000,http://www.imnotthere-movie.com/,3902,en,I'm Not There.,13.032308,2007-10-01,4001121,135.0
20000000,,77948,en,The Cold Light of Day,15.131867000000002,2012-04-04,16863583,93.0
20000000,http://www.brothersbloom.com/,21755,en,The Brothers Bloom,10.218307000000001,2008-09-09,5530764,114.0
21000000,http://www.sonyclassics.com/synecdocheny,4960,en,"Synecdoche, New York",12.761175999999999,2008-10-24,0,124.0
26500000,,128,ja,もののけ姫,60.732738,1997-07-12,159375308,134.0
0,,14652,fr,Bon voyage,0.49446,2003-04-16,0,114.0
0,,40932,en,Can't Stop the Music,6.574285000000001,1980-06-20,0,124.0
2000000,,16608,en,The Proposition,14.617944,2005-10-06,5048693,104.0
20000000,http://www.myallamerican.com/,334531,en,My All American,3.1029869999999997,2015-11-13,0,118.0
20000000,,32316,en,Marci X,5.65327,2003-08-22,1675706,84.0
20000000,,7299,en,Equilibrium,44.566609,2002-12-06,5359645,107.0
40000000,http://www.childrenofhuangshi.com/,13405,zh,黃石的孩子,8.978408,2008-07-03,7400000,125.0
0,https://www.miramax.com/movie/the-yards,19457,en,The Yards,10.150993,2000-04-27,0,115.0
0,,112937,en,The Oogieloves in the Big Balloon Adventure,0.28576,2012-08-29,0,88.0
10000000,,314385,en,By the Sea,11.267676,2015-11-12,3727746,122.0
20000000,,8953,ja,Steamboy,9.129808,2004-07-17,0,126.0
0,,29078,en,The Game of Their Lives,2.013405,2005-01-01,0,101.0
0,,46503,en,All Good Things,20.086645,2010-12-03,0,101.0
20000000,,10448,en,Rapa Nui,3.5819059999999996,1994-09-09,305070,107.0
0,,13688,cn,長江七號,12.373248,2008-01-30,47301471,86.0
0,,10353,fr,Les Visiteurs 2 : Les Couloirs du temps,12.283025,1998-02-11,0,118.0
20000000,http://dylandogdeadofnight.com/,43935,en,Dylan Dog: Dead of Night,10.617236,2011-03-16,4634062,107.0
20000000,,11458,en,People I Know,6.377308,2002-11-21,0,100.0
20000000,http://www.tempest-themovie.com/,44638,en,The Tempest,3.620537,2010-12-10,346594,110.0
0,,241257,en,Regression,27.215666,2015-10-01,17671101,106.0
0,,14538,en,三国之见龙卸甲,4.127155,2008-04-03,0,102.0
20000000,,13250,en,Butterfly on a Wheel,13.118982999999998,2007-07-27,0,95.0
20000000,http://zambeziamovie.com/,133931,en,Zambezia,14.182301,2012-06-05,0,83.0
0,,280871,ta,ராமானுஜன்,0.416179,2014-07-11,0,170.0
0,http://www.dwegons.com/,239897,en,Dwegons,0.48540500000000003,2014-01-24,0,98.0
20000000,,184341,en,Hands of Stone,7.444189,2016-08-26,0,105.0
20000000,http://survivormovie.com/,334074,en,Survivor,33.625477000000004,2015-05-21,0,96.0
27220000,,199373,en,The Frozen Ground,28.060471999999997,2013-07-18,5496951,105.0
19400000,,14202,en,The Painted Veil,20.746932,2006-12-09,0,125.0
27000000,http://www.bmk.film.de/,6968,de,Der Baader Meinhof Komplex,7.727035000000001,2008-09-24,0,150.0
22000000,,581,en,Dances with Wolves,45.707834999999996,1990-11-09,424208848,181.0
20000000,http://www.areyouabadteacher.com/,52449,en,Bad Teacher,28.497242,2011-05-16,216197492,92.0
19000000,,12150,en,Sea of Love,11.47316,1989-09-15,110879513,113.0
19000000,http://www2.warnerbros.com/acinderellastory/index.html,11247,en,A Cinderella Story,25.28132,2004-07-10,70067909,95.0
14000000,,4232,en,Scream,45.996109999999994,1996-12-20,173046663,111.0
0,,9378,en,Thir13en Ghosts,20.392858,2001-10-26,0,91.0
19000000,,694,en,The Shining,78.699993,1980-05-22,44017374,144.0
19000000,http://www.backtothefuture.com/movies/backtothefuture1,105,en,Back to the Future,76.60323299999999,1985-07-03,381109762,116.0
19000000,,11377,en,House on Haunted Hill,13.664614000000002,1999-10-29,40846082,93.0
0,,26367,en,I Can Do Bad All By Myself,2.242809,2009-09-11,0,113.0
27000000,http://www.fightvalley.com/,385383,en,Fight Valley,1.224105,2016-07-22,0,90.0
19000000,http://theswitch-movie.com/,41210,en,The Switch,27.494037,2010-05-11,49830607,101.0
18000000,,12090,en,Just Married,18.475179999999998,2003-01-09,101564935,95.0
19100000,,62630,en,The Devil's Double,10.559414,2011-02-11,5728213,109.0
0,,16110,en,Thomas and the Magic Railroad,1.916351,2000-07-26,0,85.0
20000000,,29427,en,The Crazies,28.867568,2010-02-26,54956140,101.0
15000000,http://movies.disney.com/spirited-away,129,ja,千と千尋の神隠し,118.968562,2001-07-20,274925095,125.0
0,,244114,zh,風暴,3.3769669999999996,2013-12-12,0,110.0
25000000,,2669,en,The Bounty,7.436491,1984-05-04,8613462,132.0
0,http://www.thebookthief.com/,203833,en,The Book Thief,57.84156,2013-11-08,76586316,131.0
19000000,http://www.sexdrivethemovie.com/,13523,en,Sex Drive,17.952817,2008-10-16,18755936,109.0
19000000,http://www.leapyearfilm.net,25195,en,Leap Year,21.959742000000002,2010-01-08,29922472,100.0
19000000,,17277,en,The Fall of the Roman Empire,4.229941999999999,1964-03-24,4750000,188.0
19000000,http://www.iamrogue.com/takemehometonight/fullsite/,50725,en,Take Me Home Tonight,11.766564,2011-03-04,6928068,97.0
0,,82631,en,Won't Back Down,2.3662509999999997,2012-09-28,5310554,121.0
19000000,,73191,en,The Nutcracker,0.068228,1993-11-24,2119994,93.0
18000000,,22479,en,Kansas City,5.380733,1996-08-16,0,116.0
0,,340611,en,Indignation,5.625989,2016-07-29,0,110.0
19000000,,10065,en,The Amityville Horror,30.205942999999998,2005-04-15,108047131,90.0
19000000,http://www.sonypictures.com/homevideo/adaptation/index.html,2757,en,Adaptation.,26.441669,2002-12-06,32801173,114.0
15000000,,11683,en,Land of the Dead,15.262492000000002,2005-06-24,46770602,93.0
0,,244339,cn,逃出生天,1.583918,2013-03-10,0,107.0
18500000,,1878,en,Fear and Loathing in Las Vegas,44.511363,1998-05-22,10680275,118.0
18500000,http://the-invention-of-lying.warnerbros.com/,23082,en,The Invention of Lying,16.665841,2009-09-13,31912793,100.0
18000000,,195589,en,Neighbors,36.471231,2014-05-08,268157400,96.0
23000000,,854,en,The Mask,85.30318,1994-07-29,351583407,101.0
18000000,,2280,en,Big,20.716023,1988-06-03,151668774,104.0
18000000,http://www.boratmovie.com/,496,en,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,29.487784,2006-11-01,261572744,82.0
18000000,,8835,en,Legally Blonde,25.43954,2001-07-13,141774679,96.0
18000000,,157,en,Star Trek III: The Search for Spock,15.314027,1984-05-31,87000000,105.0
19000000,,8643,en,The Exorcism of Emily Rose,32.602868,2005-09-09,144216468,122.0
17000000,,10402,en,Deuce Bigalow: Male Gigolo,9.832326,1999-12-10,65535067,88.0
16000000,http://www.leftbehindmovie.com/,218043,en,Left Behind,33.452469,2014-10-03,19682924,110.0
0,,9043,en,The Family Stone,14.190837,2005-12-14,0,103.0
18000000,,21301,en,Barbershop 2:  Back in Business,6.501815000000001,2004-01-20,65070412,106.0
23000000,http://www.miramax.com/movie/bad-santa,10147,en,Bad Santa,26.588729999999998,2003-11-26,76488889,91.0
16500000,,816,en,Austin Powers: International Man of Mystery,36.15716,1997-05-02,67683989,94.0
18000000,,302688,en,My Big Fat Greek Wedding 2,16.027955,2016-03-23,88923251,94.0
21000000,http://www.diaryofawimpykidmovie.com/,60307,en,Diary of a Wimpy Kid: Rodrick Rules,14.329891,2011-03-25,72417394,99.0
18000000,,106,en,Predator,50.009408,1987-06-11,98235548,107.0
18000000,,279,en,Amadeus,31.82675,1984-10-26,51973029,160.0
0,http://www.sonypictures.com/movies/promnight/,8617,en,Prom Night,9.642041,2008-04-10,14796236,88.0
17000000,http://www.meangirls.com/,10625,en,Mean Girls,36.423716999999996,2004-04-30,129042871,97.0
0,,10934,en,Under the Tuscan Sun,12.309718,2003-04-30,0,113.0
19800000,,5279,en,Gosford Park,11.693272,2001-11-07,87754044,137.0
18000000,,10013,en,Peggy Sue Got Married,12.243886999999999,1986-10-05,41382841,103.0
18000000,,194662,en,Birdman,89.811154,2014-08-27,103215094,119.0
18000000,,160588,en,Blue Jasmine,34.694216,2013-07-25,99206215,98.0
15000000,,9829,en,United 93,17.501379999999997,2006-04-28,76286096,111.0
18000000,,10028,en,Honey,18.492655,2003-11-24,62646763,94.0
18000000,,10535,en,Spy Hard,11.238522,1996-05-24,0,81.0
1000000,http://www.theofficialjohncarpenter.com/the-fog/,790,en,The Fog,14.518598,1980-02-08,21378361,89.0
18000000,http://www.soulsurferthemovie.com/,43959,en,Soul Surfer,19.234672,2011-04-08,47088990,106.0
18000000,,10364,en,Catch-22,4.504377,1970-06-24,24911670,121.0
0,,16991,en,Observe and Report,10.529143,2009-04-10,24007324,86.0
18000000,,9610,en,Conan the Destroyer,18.379123999999997,1984-06-29,100000000,103.0
18000000,,1578,en,Raging Bull,35.524457,1980-11-14,23000000,129.0
18000000,http://www.lovehappensmovie.com,25643,en,Love Happens,13.472365,2009-09-18,36133014,109.0
18000000,,11904,en,Young Sherlock Holmes,8.321586,1985-12-04,0,109.0
0,,28665,en,Fame,7.668063,2009-01-01,0,107.0
18000000,,44115,en,127 Hours,52.464877,2010-11-05,35692920,94.0
